src,dst,kind,src_node_type,dst_node_type,src_name,dst_name
RA-ARITH-001,RA-ARITH-004,proof_dependency,claim,claim,BDG coefficient arithmetic spine,Dimensionless strong-interaction scale
RA-D4-001,RA-ARITH-005,proof_dependency,claim,claim,D4U02 selectivity ceiling,Internal density scale from selectivity
RA-GRAV-001,RA-ARITH-005,proof_dependency,claim,claim,Kernel–Poisson divergence identity,Internal density scale from selectivity
RA-ARITH-001,RA-ARITH-006,proof_dependency,claim,claim,BDG coefficient arithmetic spine,BDG path-weight ratio
RA-MOTIF-002,RA-ARITH-006,proof_dependency,claim,claim,Stable motif census,BDG path-weight ratio
RA-KERNEL-001,RA-MOTIF-001,proof_dependency,claim,claim,Four-dimensional BDG acceptance kernel,Native motif sector definition
RA-LLC-001,RA-MOTIF-001,proof_dependency,claim,claim,Local Ledger Condition,Native motif sector definition
RA-MOTIF-001,RA-MOTIF-002,proof_dependency,claim,claim,Native motif sector definition,Stable motif census
RA-D4-001,RA-MOTIF-002,proof_dependency,claim,claim,D4U02 selectivity ceiling,Stable motif census
RA-MOTIF-002,RA-MOTIF-003,proof_dependency,claim,claim,Stable motif census,Minimal closure windows
RA-MOTIF-003,RA-MOTIF-004,proof_dependency,claim,claim,Minimal closure windows,Extension census
RA-LLC-001,RA-MOTIF-005,proof_dependency,claim,claim,Local Ledger Condition,Depth-2 ledger/orientation structure
RA-MOTIF-002,RA-MOTIF-005,proof_dependency,claim,claim,Stable motif census,Depth-2 ledger/orientation structure
RA-MOTIF-005,RA-MOTIF-006,proof_dependency,claim,claim,Depth-2 ledger/orientation structure,Signed three-direction charge spectrum
RA-MOTIF-003,RA-MOTIF-007,proof_dependency,claim,claim,Minimal closure windows,Confinement as finite renewal
RA-MOTIF-004,RA-MOTIF-007,proof_dependency,claim,claim,Extension census,Confinement as finite renewal
RA-KERNEL-001,RA-GRAV-001,proof_dependency,claim,claim,Four-dimensional BDG acceptance kernel,Kernel–Poisson divergence identity
RA-GRAV-001,RA-GRAV-002,proof_dependency,claim,claim,Kernel–Poisson divergence identity,Asymptotic kernel saturation
RA-D4-001,RA-GRAV-002,proof_dependency,claim,claim,D4U02 selectivity ceiling,Asymptotic kernel saturation
RA-GRAV-002,RA-GRAV-003,proof_dependency,claim,claim,Asymptotic kernel saturation,Causal severance
RA-ONT-004,RA-GRAV-003,proof_dependency,claim,claim,Finitary Actuality,Causal severance
RA-GRAV-003,RA-GRAV-004,proof_dependency,claim,claim,Causal severance,Severed-link entropy observable
RA-ONT-004,RA-GRAV-004,proof_dependency,claim,claim,Finitary Actuality,Severed-link entropy observable
RA-GRAV-004,RA-GRAV-005,proof_dependency,claim,claim,Severed-link entropy observable,Discrete boundary law
RA-LLC-001,RA-GRAV-006,proof_dependency,claim,claim,Local Ledger Condition,Joint BDG/LLC macro-kernel dimension
RA-KERNEL-001,RA-GRAV-006,proof_dependency,claim,claim,Four-dimensional BDG acceptance kernel,Joint BDG/LLC macro-kernel dimension
RA-KERNEL-001,RA-GRAV-007,proof_dependency,claim,claim,Four-dimensional BDG acceptance kernel,Antichain drift local statistic
RA-GRAV-001,RA-GRAV-007,proof_dependency,claim,claim,Kernel–Poisson divergence identity,Antichain drift local statistic
RA-ONT-001,RA-COMP-001,proof_dependency,claim,claim,Finite causal graph ontology,Tier hierarchy
RA-LLC-001,RA-COMP-001,proof_dependency,claim,claim,Local Ledger Condition,Tier hierarchy
RA-COMP-001,RA-COMP-002,proof_dependency,claim,claim,Tier hierarchy,Recursive closure
RA-KERNEL-002,RA-COMP-002,proof_dependency,claim,claim,Kernel locality,Recursive closure
RA-COMP-002,RA-COMP-003,proof_dependency,claim,claim,Recursive closure,Causal Firewall conditions
RA-COMP-001,RA-COMP-004,proof_dependency,claim,claim,Tier hierarchy,RA assembly depth
RA-COMP-004,RA-COMP-005,proof_dependency,claim,claim,RA assembly depth,Glycolysis assembly depth estimate
RA-COMP-004,RA-COMP-006,proof_dependency,claim,claim,RA assembly depth,E. coli assembly depth estimate
RA-COMP-003,RA-COMP-007,proof_dependency,claim,claim,Causal Firewall conditions,Origin-of-life sandwich bound
RA-COMP-004,RA-COMP-007,proof_dependency,claim,claim,RA assembly depth,Origin-of-life sandwich bound
RA-COMP-003,RA-COMP-008,proof_dependency,claim,claim,Causal Firewall conditions,Substrate-independent biosignature criteria
RA-MOTIF-005,RA-MOTIF-008,proof_dependency,claim,claim,Depth-2 ledger/orientation structure,Orientation/chirality theorem family
RA-LLC-001,RA-MOTIF-008,proof_dependency,claim,claim,Local Ledger Condition,Orientation/chirality theorem family
RA-D4-001,RA-MOTIF-006,proof_dependency,claim,claim,D4U02 selectivity ceiling,Signed three-direction charge spectrum
RA-LLC-001,RA-MOTIF-006,proof_dependency,claim,claim,Local Ledger Condition,Signed three-direction charge spectrum
RA-MOTIF-001,RA-MOTIF-COMMIT-001,proof_dependency,claim,claim,Native motif sector definition,Motif candidates as finite carrier sets
RA-MOTIF-COMMIT-001,RA-MOTIF-COMMIT-002,proof_dependency,claim,claim,Motif candidates as finite carrier sets,Causal support cuts encode finite readiness evidence
RA-MOTIF-COMMIT-002,RA-MOTIF-COMMIT-003,proof_dependency,claim,claim,Causal support cuts encode finite readiness evidence,Readiness is support containment in the causal past
RA-LLC-001,RA-MOTIF-COMMIT-003,proof_dependency,claim,claim,Local Ledger Condition,Readiness is support containment in the causal past
RA-MOTIF-COMMIT-003,RA-MOTIF-COMMIT-004,proof_dependency,claim,claim,Readiness is support containment in the causal past,Readiness is monotone toward the causal future
RA-MOTIF-COMMIT-002,RA-MOTIF-COMMIT-005,proof_dependency,claim,claim,Causal support cuts encode finite readiness evidence,Hasse frontiers generate graph-native causal support cuts
RA-MOTIF-COMMIT-005,RA-MOTIF-COMMIT-006,proof_dependency,claim,claim,Hasse frontiers generate graph-native causal support cuts,Hasse-frontier readiness is reachability from every frontier support vertex
RA-MOTIF-COMMIT-001,RA-MOTIF-COMMIT-007,proof_dependency,claim,claim,Motif candidates as finite carrier sets,Commit contexts certify valid support relations
RA-MOTIF-COMMIT-002,RA-MOTIF-COMMIT-007,proof_dependency,claim,claim,Causal support cuts encode finite readiness evidence,Commit contexts certify valid support relations
RA-MOTIF-COMMIT-003,RA-MOTIF-COMMIT-008,proof_dependency,claim,claim,Readiness is support containment in the causal past,Committed motifs exclude certified-ready incompatible competitors at the same site
RA-MOTIF-COMMIT-007,RA-MOTIF-COMMIT-008,proof_dependency,claim,claim,Commit contexts certify valid support relations,Committed motifs exclude certified-ready incompatible competitors at the same site
RA-MOTIF-COMMIT-003,RA-MOTIF-COMMIT-009,proof_dependency,claim,claim,Readiness is support containment in the causal past,Motif finalization as readiness above a causal depth
RA-MOTIF-COMMIT-005,RA-CONSENSUS-BRIDGE-001,interpretive_dependency,claim,claim,Hasse frontiers generate graph-native causal support cuts,Consensus quorums admit an RA-native reinterpretation as causal support cuts
RA-MOTIF-COMMIT-006,RA-CONSENSUS-BRIDGE-001,interpretive_dependency,claim,claim,Hasse-frontier readiness is reachability from every frontier support vertex,Consensus quorums admit an RA-native reinterpretation as causal support cuts
RA-MOTIF-COMMIT-008,RA-CONSENSUS-BRIDGE-001,interpretive_dependency,claim,claim,Committed motifs exclude certified-ready incompatible competitors at the same site,Consensus quorums admit an RA-native reinterpretation as causal support cuts
RA-MOTIF-COMMIT-003,RA-MOTIF-SELECTOR-001,proof_dependency,claim,claim,Readiness is support containment in the causal past,Certified readiness combines support certification and causal readiness
RA-MOTIF-COMMIT-007,RA-MOTIF-SELECTOR-001,proof_dependency,claim,claim,Commit contexts certify valid support relations,Certified readiness combines support certification and causal readiness
RA-MOTIF-SELECTOR-001,RA-MOTIF-SELECTOR-002,proof_dependency,claim,claim,Certified readiness combines support certification and causal readiness,Selector closure selects only certified-ready motif/support-cut pairs
RA-MOTIF-COMMIT-008,RA-MOTIF-SELECTOR-002,proof_dependency,claim,claim,Committed motifs exclude certified-ready incompatible competitors at the same site,Selector closure selects only certified-ready motif/support-cut pairs
RA-MOTIF-SELECTOR-002,RA-MOTIF-SELECTOR-003,proof_dependency,claim,claim,Selector closure selects only certified-ready motif/support-cut pairs,Selected commitment is distinct from strict commitment
RA-MOTIF-COMMIT-008,RA-MOTIF-SELECTOR-003,proof_dependency,claim,claim,Committed motifs exclude certified-ready incompatible competitors at the same site,Selected commitment is distinct from strict commitment
RA-MOTIF-SELECTOR-002,RA-MOTIF-SELECTOR-004,proof_dependency,claim,claim,Selector closure selects only certified-ready motif/support-cut pairs,Complete selector closure recovers strict motif commitment
RA-MOTIF-SELECTOR-003,RA-MOTIF-SELECTOR-004,proof_dependency,claim,claim,Selected commitment is distinct from strict commitment,Complete selector closure recovers strict motif commitment
RA-MOTIF-COMMIT-008,RA-MOTIF-SELECTOR-004,proof_dependency,claim,claim,Committed motifs exclude certified-ready incompatible competitors at the same site,Complete selector closure recovers strict motif commitment
RA-MOTIF-SELECTOR-001,RA-MOTIF-SELECTOR-005,proof_dependency,claim,claim,Certified readiness combines support certification and causal readiness,Unresolved incompatibility marks RA-native actualization ambiguity
RA-MOTIF-COMMIT-005,RA-MOTIF-SELECTOR-006,proof_dependency,claim,claim,Hasse frontiers generate graph-native causal support cuts,Hasse-frontier-selected commitment carries frontier reachability to the site
RA-MOTIF-COMMIT-006,RA-MOTIF-SELECTOR-006,proof_dependency,claim,claim,Hasse-frontier readiness is reachability from every frontier support vertex,Hasse-frontier-selected commitment carries frontier reachability to the site
RA-MOTIF-SELECTOR-003,RA-MOTIF-SELECTOR-006,proof_dependency,claim,claim,Selected commitment is distinct from strict commitment,Hasse-frontier-selected commitment carries frontier reachability to the site
RA-MOTIF-COMMIT-005,RA-MOTIF-ORIENT-SUPPORT-001,proof_dependency,claim,claim,Hasse frontiers generate graph-native causal support cuts,Graph-oriented motif support witnesses certify finite frontier support
RA-MOTIF-COMMIT-006,RA-MOTIF-ORIENT-SUPPORT-001,proof_dependency,claim,claim,Hasse-frontier readiness is reachability from every frontier support vertex,Graph-oriented motif support witnesses certify finite frontier support
RA-MOTIF-SELECTOR-001,RA-MOTIF-ORIENT-SUPPORT-001,proof_dependency,claim,claim,Certified readiness combines support certification and causal readiness,Graph-oriented motif support witnesses certify finite frontier support
RA-MOTIF-COMMIT-007,RA-MOTIF-ORIENT-SUPPORT-002,proof_dependency,claim,claim,Commit contexts certify valid support relations,Graph-oriented support instantiates the motif commit support relation
RA-MOTIF-ORIENT-SUPPORT-001,RA-MOTIF-ORIENT-SUPPORT-002,proof_dependency,claim,claim,Graph-oriented motif support witnesses certify finite frontier support,Graph-oriented support instantiates the motif commit support relation
RA-MOTIF-SELECTOR-006,RA-MOTIF-ORIENT-SUPPORT-003,proof_dependency,claim,claim,Hasse-frontier-selected commitment carries frontier reachability to the site,Selected orientation commitment carries Hasse-frontier reachability
RA-MOTIF-ORIENT-SUPPORT-001,RA-MOTIF-ORIENT-SUPPORT-003,proof_dependency,claim,claim,Graph-oriented motif support witnesses certify finite frontier support,Selected orientation commitment carries Hasse-frontier reachability
RA-MOTIF-ORIENT-SUPPORT-002,RA-MOTIF-ORIENT-SUPPORT-003,proof_dependency,claim,claim,Graph-oriented support instantiates the motif commit support relation,Selected orientation commitment carries Hasse-frontier reachability
RA-MOTIF-ORIENT-SUPPORT-001,RA-MOTIF-ORIENT-SUPPORT-004,proof_dependency,claim,claim,Graph-oriented motif support witnesses certify finite frontier support,Graph-oriented support witnesses induce deterministic incidence signs and seven-value ledger signatures
RA-MOTIF-SELECTOR-002,RA-MOTIF-ORIENT-SUPPORT-005,proof_dependency,claim,claim,Selector closure selects only certified-ready motif/support-cut pairs,Orientation incompatibility must be witness-grounded
RA-MOTIF-SELECTOR-005,RA-MOTIF-ORIENT-SUPPORT-006,proof_dependency,claim,claim,Unresolved incompatibility marks RA-native actualization ambiguity,Unresolved orientation incompatibility carries a native conflict witness
RA-MOTIF-ORIENT-SUPPORT-005,RA-MOTIF-ORIENT-SUPPORT-006,proof_dependency,claim,claim,Orientation incompatibility must be witness-grounded,Unresolved orientation incompatibility carries a native conflict witness
RA-SIM-MOTIF-ORIENT-001,RA-MOTIF-ORIENT-SUPPORT-001,proof_dependency,claim,claim,Simulator v0.4 implements orientation-gated support certification,RA-MOTIF-ORIENT-SUPPORT-001
RA-SIM-MOTIF-ORIENT-001,RA-MOTIF-ORIENT-SUPPORT-002,proof_dependency,claim,claim,Simulator v0.4 implements orientation-gated support certification,RA-MOTIF-ORIENT-SUPPORT-002
RA-SIM-MOTIF-ORIENT-001,RA-MOTIF-COMMIT-007,proof_dependency,claim,claim,Simulator v0.4 implements orientation-gated support certification,RA-MOTIF-COMMIT-007
RA-SIM-MOTIF-ORIENT-002,RA-SIM-MOTIF-ORIENT-001,proof_dependency,claim,claim,Orientation witness gates separate finite support from certified orientation support,RA-SIM-MOTIF-ORIENT-001
RA-SIM-MOTIF-ORIENT-002,RA-MOTIF-ORIENT-SUPPORT-002,proof_dependency,claim,claim,Orientation witness gates separate finite support from certified orientation support,RA-MOTIF-ORIENT-SUPPORT-002
RA-SIM-MOTIF-ORIENT-002,RA-MOTIF-ORIENT-SUPPORT-003,proof_dependency,claim,claim,Orientation witness gates separate finite support from certified orientation support,RA-MOTIF-ORIENT-SUPPORT-003
RA-SIM-MOTIF-ORIENT-003,RA-SIM-MOTIF-ORIENT-001,proof_dependency,claim,claim,Unsupported orientation-defective competitors do not block certified-ready motifs,RA-SIM-MOTIF-ORIENT-001
RA-SIM-MOTIF-ORIENT-003,RA-MOTIF-COMMIT-008,proof_dependency,claim,claim,Unsupported orientation-defective competitors do not block certified-ready motifs,RA-MOTIF-COMMIT-008
RA-SIM-MOTIF-ORIENT-004,RA-SIM-MOTIF-ORIENT-001,proof_dependency,claim,claim,Selector closure runs downstream of orientation-certified readiness,RA-SIM-MOTIF-ORIENT-001
RA-SIM-MOTIF-ORIENT-004,RA-MOTIF-SELECTOR-002,proof_dependency,claim,claim,Selector closure runs downstream of orientation-certified readiness,RA-MOTIF-SELECTOR-002
RA-SIM-MOTIF-ORIENT-004,RA-MOTIF-SELECTOR-004,proof_dependency,claim,claim,Selector closure runs downstream of orientation-certified readiness,RA-MOTIF-SELECTOR-004
RA-SIM-MOTIF-ORIENT-005,RA-MOTIF-ORIENT-SUPPORT-005,proof_dependency,claim,claim,Simulator incompatibility can be witnessed by orientation conflict domains,RA-MOTIF-ORIENT-SUPPORT-005
RA-SIM-MOTIF-ORIENT-005,RA-SIM-MOTIF-ORIENT-001,proof_dependency,claim,claim,Simulator incompatibility can be witnessed by orientation conflict domains,RA-SIM-MOTIF-ORIENT-001
RA-MOTIF-SEVERANCE-002,RA-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Destroyed support cuts are not ready after severance,Post-severance reachability profiles formalize causal-support disruption
RA-MOTIF-SEVERANCE-003,RA-MOTIF-SEVERANCE-002,proof_dependency,claim,claim,Destroyed support blocks post-severance commitment,Destroyed support cuts are not ready after severance
RA-SIM-MOTIF-SEVERANCE-002,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Support loss and readiness loss are separately measured,Causal-severance interventions operationalize support disruption
RA-SIM-MOTIF-SEVERANCE-003,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Finality-depth shift is measured under support disruption,Causal-severance interventions operationalize support disruption
RA-SIM-MOTIF-SEVERANCE-004,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Recovery length measures post-severance readiness restoration,Causal-severance interventions operationalize support disruption
RA-SIM-MOTIF-SEVERANCE-005,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,"Selector stress is separated from support, ledger, and orientation degradation",Causal-severance interventions operationalize support disruption
RA-MOTIF-ORIENT-SUPPORT-001,RA-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Graph-oriented motif support witnesses certify finite frontier support,Post-severance reachability profiles formalize causal-support disruption
RA-SIM-MOTIF-ENSEMBLE-001,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Large-ensemble causal-severance runs preserve v0.5 semantic predicates while using fast final-state generation,RA-SIM-MOTIF-SEVERANCE-001
RA-SIM-MOTIF-ENSEMBLE-001,RA-SIM-MOTIF-SEVERANCE-002,proof_dependency,claim,claim,Large-ensemble causal-severance runs preserve v0.5 semantic predicates while using fast final-state generation,RA-SIM-MOTIF-SEVERANCE-002
RA-SIM-MOTIF-ENSEMBLE-001,RA-SIM-MOTIF-SEVERANCE-003,proof_dependency,claim,claim,Large-ensemble causal-severance runs preserve v0.5 semantic predicates while using fast final-state generation,RA-SIM-MOTIF-SEVERANCE-003
RA-SIM-MOTIF-ENSEMBLE-001,RA-SIM-MOTIF-SEVERANCE-004,proof_dependency,claim,claim,Large-ensemble causal-severance runs preserve v0.5 semantic predicates while using fast final-state generation,RA-SIM-MOTIF-SEVERANCE-004
RA-SIM-MOTIF-ENSEMBLE-001,RA-SIM-MOTIF-SEVERANCE-005,proof_dependency,claim,claim,Large-ensemble causal-severance runs preserve v0.5 semantic predicates while using fast final-state generation,RA-SIM-MOTIF-SEVERANCE-005
RA-SIM-MOTIF-ENSEMBLE-002,RA-SIM-MOTIF-ENSEMBLE-001,proof_dependency,claim,claim,Streaming aggregation supports larger causal-severance ensembles without retaining all evaluation rows,Large-ensemble causal-severance runs preserve v0.5 semantic predicates while using fast final-state generation
RA-SIM-SEVERANCE-SIGNATURE-001,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Ensemble analysis extracts RA-native causal-severance signatures,RA-SIM-MOTIF-SEVERANCE-001
RA-SIM-SEVERANCE-SIGNATURE-001,RA-SIM-MOTIF-ENSEMBLE-001,proof_dependency,claim,claim,Ensemble analysis extracts RA-native causal-severance signatures,RA-SIM-MOTIF-ENSEMBLE-001
RA-SIM-SEVERANCE-SIGNATURE-002,RA-SIM-SEVERANCE-SIGNATURE-001,proof_dependency,claim,claim,Threshold-saturating support-loss modes can be identified from ensemble outputs,RA-SIM-SEVERANCE-SIGNATURE-001
RA-SIM-SEVERANCE-SIGNATURE-002,RA-SIM-MOTIF-SEVERANCE-002,proof_dependency,claim,claim,Threshold-saturating support-loss modes can be identified from ensemble outputs,RA-SIM-MOTIF-SEVERANCE-002
RA-SIM-SEVERANCE-SIGNATURE-003,RA-SIM-SEVERANCE-SIGNATURE-001,proof_dependency,claim,claim,Support delay is separable as readiness and finality shift without support loss,RA-SIM-SEVERANCE-SIGNATURE-001
RA-SIM-SEVERANCE-SIGNATURE-003,RA-MOTIF-SEVERANCE-003,proof_dependency,claim,claim,Support delay is separable as readiness and finality shift without support loss,RA-MOTIF-SEVERANCE-003
RA-SIM-SEVERANCE-SIGNATURE-004,RA-SIM-SEVERANCE-SIGNATURE-001,proof_dependency,claim,claim,Selector stress is separable as a strict-commitment incompatibility channel,RA-SIM-SEVERANCE-SIGNATURE-001
RA-SIM-SEVERANCE-SIGNATURE-004,RA-MOTIF-SELECTOR-003,proof_dependency,claim,claim,Selector stress is separable as a strict-commitment incompatibility channel,RA-MOTIF-SELECTOR-003
RA-SIM-SEVERANCE-SIGNATURE-005,RA-SIM-SEVERANCE-SIGNATURE-001,proof_dependency,claim,claim,Support-width fragility requires frontier-width diversity in the ensemble,RA-SIM-SEVERANCE-SIGNATURE-001
RA-SIM-SEVERANCE-SIGNATURE-005,RA-SIM-MOTIF-SEVERANCE-005,proof_dependency,claim,claim,Support-width fragility requires frontier-width diversity in the ensemble,RA-SIM-MOTIF-SEVERANCE-005
RA-SIM-SEVERANCE-CHANNEL-001,RA-SIM-SEVERANCE-SIGNATURE-001,proof_dependency,claim,claim,Channel-resolved severance workbench separates formerly degenerate failure modes,RA-SIM-SEVERANCE-SIGNATURE-001
RA-SIM-SEVERANCE-CHANNEL-001,RA-SIM-SEVERANCE-SIGNATURE-004,proof_dependency,claim,claim,Channel-resolved severance workbench separates formerly degenerate failure modes,RA-SIM-SEVERANCE-SIGNATURE-004
RA-SIM-SEVERANCE-CHANNEL-002,RA-SIM-SEVERANCE-SIGNATURE-005,proof_dependency,claim,claim,Support-diverse growth exposes Hasse-frontier width classes greater than one,RA-SIM-SEVERANCE-SIGNATURE-005
RA-SIM-SEVERANCE-CHANNEL-003,RA-SIM-MOTIF-SEVERANCE-003,proof_dependency,claim,claim,"Gate-failure decomposition distinguishes certification, reachability, availability, and selector-exclusion channels",RA-SIM-MOTIF-SEVERANCE-003
RA-SIM-SEVERANCE-CHANNEL-004,RA-SIM-SEVERANCE-CHANNEL-001,proof_dependency,claim,claim,v0.6 packet-local tests validate channel separation and support-width diversity,RA-SIM-SEVERANCE-CHANNEL-001
RA-SIM-SEVERANCE-CHANNEL-004,RA-SIM-SEVERANCE-CHANNEL-002,proof_dependency,claim,claim,v0.6 packet-local tests validate channel separation and support-width diversity,RA-SIM-SEVERANCE-CHANNEL-002
RA-SIM-SEVERANCE-CHANNEL-004,RA-SIM-SEVERANCE-CHANNEL-003,proof_dependency,claim,claim,v0.6 packet-local tests validate channel separation and support-width diversity,RA-SIM-SEVERANCE-CHANNEL-003
RA-SIM-SEVERANCE-CHANNEL-001,RA-SIM-MOTIF-SEVERANCE-002,proof_dependency,claim,claim,Channel-resolved severance workbench separates formerly degenerate failure modes,RA-SIM-MOTIF-SEVERANCE-002
RA-SIM-SEVERANCE-CHANNEL-002,RA-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,Support-diverse growth exposes Hasse-frontier width classes greater than one,RA-MOTIF-SEVERANCE-001
RA-SIM-SEVERANCE-CHANNEL-003,RA-SIM-MOTIF-SEVERANCE-001,proof_dependency,claim,claim,"Gate-failure decomposition distinguishes certification, reachability, availability, and selector-exclusion channels",RA-SIM-MOTIF-SEVERANCE-001
RA-SIM-SEVERANCE-CHANNEL-003,RA-SIM-SEVERANCE-SIGNATURE-004,proof_dependency,claim,claim,"Gate-failure decomposition distinguishes certification, reachability, availability, and selector-exclusion channels",RA-SIM-SEVERANCE-SIGNATURE-004
RA-MOTIF-COMMIT-003,RA-SIM-SEVERANCE-CHANNEL-005,proof_dependency,claim,claim,Readiness is support containment in the causal past,"Strict support-cut width is conjunctive exposure, not redundancy"
RA-SIM-SEVERANCE-CHANNEL-001,RA-SIM-SEVERANCE-CHANNEL-005,proof_dependency,claim,claim,Channel-resolved severance workbench separates formerly degenerate failure modes,"Strict support-cut width is conjunctive exposure, not redundancy"
RA-SIM-SEVERANCE-CHANNEL-002,RA-SIM-SEVERANCE-CHANNEL-005,proof_dependency,claim,claim,Support-diverse growth exposes Hasse-frontier width classes greater than one,"Strict support-cut width is conjunctive exposure, not redundancy"
RA-MOTIF-SUPPORT-FAMILY-001,RA-MOTIF-COMMIT-002,proof_dependency,claim,claim,Support-cut families separate alternative support from single-cut width,Causal support cuts encode finite readiness evidence
RA-MOTIF-SUPPORT-FAMILY-001,RA-MOTIF-COMMIT-003,proof_dependency,claim,claim,Support-cut families separate alternative support from single-cut width,Readiness is containment of support evidence in the causal past
RA-MOTIF-SUPPORT-FAMILY-002,RA-MOTIF-SUPPORT-FAMILY-001,proof_dependency,claim,claim,Singleton support families recover single-cut readiness,Support-cut families separate alternative support from single-cut width
RA-SIM-SUPPORT-FAMILY-001,RA-MOTIF-SUPPORT-FAMILY-001,interpretive_dependency,claim,claim,v0.7 threshold support families operationalize genuine redundancy,Support-cut families separate alternative support from single-cut width
RA-SIM-SUPPORT-FAMILY-002,RA-SIM-SUPPORT-FAMILY-001,interpretive_dependency,claim,claim,Support-family rescue is distinct from selector-stress resolution,v0.7 threshold support families operationalize genuine redundancy
RA-SIM-SUPPORT-FAMILY-003,RA-SIM-SUPPORT-FAMILY-001,interpretive_dependency,claim,claim,v0.7 distinguishes strict support-width exposure from support-family resilience,v0.7 threshold support families operationalize genuine redundancy
RA-MOTIF-SUPPORT-FAMILY-002,RA-MOTIF-COMMIT-003,proof_dependency,claim,claim,Singleton support families recover single-cut readiness,Readiness is support containment in the causal past
RA-SIM-SUPPORT-FAMILY-001,RA-SIM-SEVERANCE-CHANNEL-003,proof_dependency,claim,claim,v0.7 threshold support families operationalize genuine redundancy,"Gate-failure decomposition distinguishes certification, reachability, availability, and selector-exclusion channels"
RA-SIM-SUPPORT-FAMILY-002,RA-SIM-SEVERANCE-SIGNATURE-004,proof_dependency,claim,claim,Support-family rescue is distinct from selector-stress resolution,Selector stress is separable as a strict-commitment incompatibility channel
RA-SIM-SUPPORT-FAMILY-001,RA-SIM-SUPPORT-FAMILY-004,proof_dependency,claim,claim,v0.7 threshold support families operationalize genuine redundancy,Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate
RA-SIM-SUPPORT-FAMILY-002,RA-SIM-SUPPORT-FAMILY-004,proof_dependency,claim,claim,Support-family rescue is distinct from selector-stress resolution,Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate
RA-SIM-SEVERANCE-CHANNEL-001,RA-SIM-SUPPORT-FAMILY-004,proof_dependency,claim,claim,Channel-resolved severance workbench separates formerly degenerate failure modes,Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate
RA-SIM-SEVERANCE-CHANNEL-003,RA-SIM-SUPPORT-FAMILY-004,proof_dependency,claim,claim,"Gate-failure decomposition distinguishes certification, reachability, availability, and selector-exclusion channels",Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate
RA-SIM-SEVERANCE-SIGNATURE-004,RA-SIM-SUPPORT-FAMILY-004,proof_dependency,claim,claim,Selector stress is separable as a strict-commitment incompatibility channel,Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate
